TCODE,TIMESTAMP,FREQ,BW,TXID,AMP,DEVCNT,X,Y,Z,TLW
13,2015-08-20T15:48:32,2412000000,22000000,3840169614769521742,-34.0,6,36.3227708803,34.7717959802,0.0,0
13,2015-08-20T15:48:32,2412000000,22000000,2412244974914897032,-57.8888893127,4,98.7221603666,63.2224187664,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,5,92.3358825672,63.2631430127,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-65.9655151367,2,70.9163824402,14.167702086,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-88.0,1,75.18,11.62,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.0,6,36.4720353187,35.0442819037,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-58.0,5,98.4233822885,63.1515444239,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-36.0,6,36.247032691,34.3480156109,0.0,0
14,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-58.0,2,101.569791742,62.7078040659,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-58.0,2,100.677515181,64.590857097,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,5,90.0843844173,63.6765882275,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-75.2727279663,1,37.71,34.01,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-56.2000007629,5,99.3331006955,63.4276576288,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-37.1965827942,6,35.9606092777,34.3059665465,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2249551794131043464,-58.0,3,98.6144723753,63.7751576546,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-34.0,6,36.0379277422,35.1766209867,0.0,0
15,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-56.0,3,100.680163924,63.9435956644,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,4,96.0324034676,64.4356286732,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2708356959627183185,-62.5,1,75.18,11.62,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614827193480,-56.0,5,99.6718494859,63.9896287645,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,3840169614769521742,-35.0,6,35.0346433406,35.6408090711,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-56.0,5,97.9940318033,63.6221231119,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2848812985857999950,-54.0,2,28.1185877196,17.9502083138,0.0,0
16,2015-08-20T15:48:33,2412000000,22000000,2412244974914897032,-56.0,2,100.677515181,64.590857097,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,2293743807856247944,-56.0,3,100.043766066,63.8210357666,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3005876405172307080,-60.0,2,100.677515181,64.590857097,0.0,0
17,2015-08-20T15:48:33,2412000000,22000000,3840169614833681540,-66.0,4,97.322488412,64.3856098468,0.0,0
