TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z,TLW
18,2015-07-31T16:42:09,66502754,539807232,4880,-97.43,1,-73.90,62.15,8.00,2.5
18,2015-07-31T16:42:09,6590935,539870656,9761,-96.81,2,-81.36,42.59,8.00,0.6
18,2015-07-31T16:42:09,30136159,539935360,14642,-56.98,2,-79.76,46.77,8.00,7.3
18,2015-07-31T16:42:09,26366415,539999296,13247,-86.48,1,-78.00,51.40,8.00,3.1
18,2015-07-31T16:42:09,64847492,540062720,14642,-91.66,2,-79.55,47.34,8.00,7.1
18,2015-07-31T16:42:09,63382935,540127872,9761,-57.01,2,-81.30,42.73,8.00,8.3
18,2015-07-31T16:42:09,54718731,540188864,4880,-75.02,1,-78.18,50.92,8.00,0.5
18,2015-07-31T16:42:09,41153804,552997824,8784,-82.09,1,-43.56,8.07,8.00,4.4
18,2015-07-31T16:42:09,27354086,577581824,8785,-102.01,1,-43.56,8.07,8.00,5.2
18,2015-07-31T16:42:09,19973506,589866048,9761,-80.16,1,-102.89,95.06,8.00,2.2
18,2015-07-31T16:42:09,57986540,589864576,4880,-99.02,1,-79.16,60.26,8.00,3.6
19,2015-07-31T16:42:10,4111211,500017344,29283,-101.86,1,-73.90,62.15,8.00,8.4
19,2015-07-31T16:42:10,41824285,500008800,4880,-100.87,1,-73.90,62.15,8.00,3.4
19,2015-07-31T16:42:10,10566841,500012480,9761,-80.48,1,-73.90,62.15,8.00,0.3
19,2015-07-31T16:42:10,49508310,503848704,9761,-75.63,1,-43.56,8.07,8.00,3.2
19,2015-07-31T16:42:10,108048,528432288,8785,-88.53,1,-43.56,8.07,8.00,0.3
19,2015-07-31T16:42:10,66502754,539807232,4880,-76.08,1,-73.90,62.15,8.00,6.8
19,2015-07-31T16:42:10,6590935,539870656,9761,-75.01,2,-81.36,42.59,8.00,4.4
19,2015-07-31T16:42:10,30136159,539935360,14642,-95.5,2,-79.76,46.77,8.00,7.4
19,2015-07-31T16:42:10,26366415,539999296,13247,-73.46,1,-78.00,51.40,8.00,1
19,2015-07-31T16:42:10,64847492,540062720,14642,-98.04,2,-79.55,47.34,8.00,6
19,2015-07-31T16:42:10,63382935,540127872,9761,-100.25,2,-81.30,42.73,8.00,8.4
19,2015-07-31T16:42:10,54718731,540188864,4880,-64.56,1,-78.18,50.92,8.00,5.3
19,2015-07-31T16:42:10,41153804,552997824,8784,-88.93,1,-43.56,8.07,8.00,9.5
19,2015-07-31T16:42:10,27354086,577581824,8785,-78.73,1,-43.56,8.07,8.00,0.2
19,2015-07-31T16:42:10,19973506,589866048,9761,-96.96,1,-102.89,95.06,8.00,0.7
19,2015-07-31T16:42:10,57986540,589864576,4880,-89.86,1,-79.16,60.26,8.00,3.1
20,2015-07-31T16:42:11,4111211,500017344,29283,-56.13,1,-73.90,62.15,8.00,1.8
20,2015-07-31T16:42:11,41824285,500008800,4880,-85.26,1,-73.90,62.15,8.00,3.8
20,2015-07-31T16:42:11,10566841,500012480,9761,-77.24,1,-73.90,62.15,8.00,5.9
20,2015-07-31T16:42:11,49508310,503848704,9761,-71.5,1,-43.56,8.07,8.00,3.3
20,2015-07-31T16:42:11,108048,528432768,9761,-61.75,1,-43.56,8.07,8.00,5.5
20,2015-07-31T16:42:11,66502754,539807232,4880,-79.22,1,-73.90,62.15,8.00,5.3
20,2015-07-31T16:42:11,6590935,539870656,9761,-93.37,2,-81.36,42.59,8.00,3.6
20,2015-07-31T16:42:11,30136159,539935360,14642,-84.05,2,-79.76,46.77,8.00,3.3
20,2015-07-31T16:42:11,26366415,539999296,13247,-104.4,1,-78.00,51.40,8.00,6.2
20,2015-07-31T16:42:11,64847492,540062720,14642,-86.36,2,-79.55,47.34,8.00,3
20,2015-07-31T16:42:11,63382935,540127872,9761,-74.4,2,-81.30,42.73,8.00,5.5
20,2015-07-31T16:42:11,54718731,540188864,4880,-61.21,1,-78.18,50.92,8.00,3
20,2015-07-31T16:42:11,41153804,552997824,8784,-34.95,1,-43.56,8.07,8.00,7.9
20,2015-07-31T16:42:11,27354086,577581312,9761,-64.2,1,-43.56,8.07,8.00,4.9
20,2015-07-31T16:42:11,19973506,589866048,9761,-72.73,1,-102.89,95.06,8.00,1.2
20,2015-07-31T16:42:11,57986540,589863616,4880,-82,1,-67.29,42.87,8.00,1.4
21,2015-07-31T16:42:11,4111211,500017344,29283,-102.6,1,-73.90,62.15,8.00,4.3
21,2015-07-31T16:42:11,41824285,500008800,4880,-104.8,1,-73.90,62.15,8.00,3.5
21,2015-07-31T16:42:11,10566841,500012480,9761,-76.27,1,-73.90,62.15,8.00,2.2
21,2015-07-31T16:42:11,49508310,503848704,9761,-64.14,1,-43.56,8.07,8.00,1.1
21,2015-07-31T16:42:11,108048,528432288,8785,-44.52,1,-43.56,8.07,8.00,6.8
21,2015-07-31T16:42:11,66502754,539807232,4880,-98.11,1,-73.90,62.15,8.00,1.4
21,2015-07-31T16:42:11,6590935,539870656,9761,-78.04,2,-81.36,42.59,8.00,2.4
21,2015-07-31T16:42:11,30136159,539935360,14642,-76.42,2,-79.76,46.77,8.00,3.4
21,2015-07-31T16:42:11,26366415,539999296,13247,-89.73,1,-78.00,51.40,8.00,7.7
21,2015-07-31T16:42:11,64847492,540062720,14642,-69.54,2,-79.55,47.34,8.00,3.1
21,2015-07-31T16:42:11,63382935,540127872,9761,-72.16,2,-81.30,42.73,8.00,4.5
21,2015-07-31T16:42:11,54718731,540188864,4880,-87.64,1,-78.18,50.92,8.00,0.4
21,2015-07-31T16:42:11,41153804,552997824,8784,-49.1,1,-43.56,8.07,8.00,3.3
21,2015-07-31T16:42:11,27354086,577580800,8785,-48.52,1,-43.56,8.07,8.00,4.6
21,2015-07-31T16:42:11,19973506,589866048,9761,-56.69,1,-102.89,95.06,8.00,8.1
21,2015-07-31T16:42:11,57986540,589863616,4880,-59.6,1,-67.29,42.87,8.00,0
22,2015-07-31T16:42:11,4111211,500017344,29283,-63.21,1,-73.90,62.15,8.00,1.1
22,2015-07-31T16:42:11,41824285,500008800,4880,-74.86,1,-73.90,62.15,8.00,5.5
22,2015-07-31T16:42:11,10566841,500012480,9761,-51.19,1,-73.90,62.15,8.00,3.3
22,2015-07-31T16:42:11,49508310,503848704,9761,-98.14,1,-43.56,8.07,8.00,1.7
22,2015-07-31T16:42:11,108048,528432288,8785,-90.7,1,-43.56,8.07,8.00,0.2
22,2015-07-31T16:42:11,66502754,539807232,4880,-65.3,1,-73.90,62.15,8.00,6.6
22,2015-07-31T16:42:11,6590935,539870656,9761,-64.47,2,-81.36,42.59,8.00,1
22,2015-07-31T16:42:11,30136159,539935360,14642,-103,2,-79.76,46.77,8.00,1.9
22,2015-07-31T16:42:11,26366415,539999296,13247,-93.61,1,-78.00,51.40,8.00,3.8
22,2015-07-31T16:42:11,64847492,540062720,14642,-100.5,2,-79.55,47.34,8.00,1.2
22,2015-07-31T16:42:11,63382935,540127872,9761,-46.77,2,-81.30,42.73,8.00,9.7
22,2015-07-31T16:42:11,54718731,540188864,4880,-97.98,1,-78.18,50.92,8.00,2.5
22,2015-07-31T16:42:11,41153804,552998272,7809,-62.43,1,-43.56,8.07,8.00,4.1
22,2015-07-31T16:42:11,27354086,577580800,8785,-88.53,1,-43.56,8.07,8.00,2.5
22,2015-07-31T16:42:11,19973506,589866048,9761,-64.52,1,-102.89,95.06,8.00,7.5
22,2015-07-31T16:42:11,57986540,589863616,4880,-88.73,1,-67.29,42.87,8.00,10
23,2015-07-31T16:42:11,4111211,500017344,29283,-59.37,1,-73.90,62.15,8.00,5.9
23,2015-07-31T16:42:11,41824285,500008800,4880,-97.07,1,-73.90,62.15,8.00,1.9
23,2015-07-31T16:42:11,10566841,500012480,9761,-98.56,1,-73.90,62.15,8.00,2.7
23,2015-07-31T16:42:11,49508310,503848704,9761,-65.53,1,-43.56,8.07,8.00,2.8
23,2015-07-31T16:42:11,108048,528431776,9761,-84.37,1,-43.56,8.07,8.00,6.4
23,2015-07-31T16:42:11,66502754,539807232,4880,-96.96,1,-73.90,62.15,8.00,0.4
23,2015-07-31T16:42:11,6590935,539870656,9761,-92.28,2,-81.36,42.59,8.00,9
23,2015-07-31T16:42:11,30136159,539935360,14642,-58.68,2,-79.76,46.77,8.00,0.8
23,2015-07-31T16:42:11,26366415,539999296,13247,-69.29,1,-78.00,51.40,8.00,3.6
23,2015-07-31T16:42:11,64847492,540062720,14642,-59.4,2,-79.55,47.34,8.00,2.4
23,2015-07-31T16:42:11,63382935,540127872,9761,-90.38,2,-81.30,42.73,8.00,4.6
23,2015-07-31T16:42:11,54718731,540188864,4880,-87.2,1,-78.18,50.92,8.00,5.5
23,2015-07-31T16:42:11,41153804,552998272,7809,-101.46,1,-43.56,8.07,8.00,4.9
23,2015-07-31T16:42:11,27354086,577581312,7809,-93.01,1,-43.56,8.07,8.00,7.3
23,2015-07-31T16:42:11,19973506,589866048,9761,-53.74,1,-102.89,95.06,8.00,3.6
23,2015-07-31T16:42:11,57986540,589863616,4880,-84.56,1,-67.29,42.87,8.00,3.5
24,2015-07-31T16:42:11,4111211,500017344,29283,-90.43,1,-73.90,62.15,8.00,0.7
24,2015-07-31T16:42:11,41824285,500008800,4880,-97.1,1,-73.90,62.15,8.00,2.3
24,2015-07-31T16:42:11,10566841,500012480,9761,-45.57,1,-73.90,62.15,8.00,3
24,2015-07-31T16:42:11,49508310,503848704,9761,-85.09,1,-43.56,8.07,8.00,5.2
24,2015-07-31T16:42:11,108048,528431296,10737,-54.52,1,-43.56,8.07,8.00,2.8
24,2015-07-31T16:42:11,66502754,539807232,4880,-57.18,1,-73.90,62.15,8.00,2
24,2015-07-31T16:42:11,6590935,539870656,9761,-91.41,2,-81.36,42.59,8.00,5.7
24,2015-07-31T16:42:11,30136159,539935360,14642,-59.4,2,-79.76,46.77,8.00,5.2
24,2015-07-31T16:42:11,26366415,539999296,13247,-65.64,1,-78.00,51.40,8.00,0.3
24,2015-07-31T16:42:11,64847492,540062720,14642,-65.15,2,-79.55,47.34,8.00,6.2
24,2015-07-31T16:42:11,63382935,540127872,9761,-73.61,2,-81.30,42.73,8.00,0.8
24,2015-07-31T16:42:11,54718731,540188864,4880,-48.63,1,-78.18,50.92,8.00,0.2
24,2015-07-31T16:42:11,41153804,552997824,8784,-94.65,1,-43.56,8.07,8.00,6.2
24,2015-07-31T16:42:11,27354086,577581312,7809,-61.5,1,-43.56,8.07,8.00,2.6
24,2015-07-31T16:42:11,19973506,589866048,9761,-55.76,1,-102.89,95.06,8.00,3.1
24,2015-07-31T16:42:11,57986540,589863616,4880,-60.45,1,-67.29,42.87,8.00,4
25,2015-07-31T16:42:12,4111211,500017344,29283,-90.91,1,-73.90,62.15,8.00,1.8
25,2015-07-31T16:42:12,41824285,500008800,4880,-49.85,1,-73.90,62.15,8.00,2.3
25,2015-07-31T16:42:12,10566841,500012480,9761,-95.26,1,-73.90,62.15,8.00,4.2
25,2015-07-31T16:42:12,49508310,503848704,9761,-64.91,1,-43.56,8.07,8.00,1.6
25,2015-07-31T16:42:12,108048,528430784,11713,-103.15,1,-43.56,8.07,8.00,5
25,2015-07-31T16:42:12,66502754,539807232,4880,-84.38,1,-73.90,62.15,8.00,2
25,2015-07-31T16:42:12,6590935,539870656,9761,-83.92,2,-81.36,42.59,8.00,0.9
25,2015-07-31T16:42:12,30136159,539935360,14642,-100.62,2,-79.76,46.77,8.00,7.1
25,2015-07-31T16:42:12,26366415,539999296,13247,-65.73,1,-78.00,51.40,8.00,3.8
25,2015-07-31T16:42:12,64847492,540062720,14642,-79.45,2,-79.55,47.34,8.00,8.8
25,2015-07-31T16:42:12,63382935,540127872,9761,-97.02,2,-81.30,42.73,8.00,2.1
25,2015-07-31T16:42:12,54718731,540188864,4880,-42.33,1,-78.18,50.92,8.00,2.3
25,2015-07-31T16:42:12,41153804,552997824,8784,-71.45,1,-43.56,8.07,8.00,3.4
25,2015-07-31T16:42:12,27354086,577581312,7809,-59.67,1,-43.56,8.07,8.00,2.8
25,2015-07-31T16:42:12,19973506,589866048,9761,-51.69,1,-102.89,95.06,8.00,5.5
25,2015-07-31T16:42:12,57986540,589863616,4880,-65.36,1,-67.29,42.87,8.00,1.6
26,2015-07-31T16:42:12,4111211,500017344,29283,-73.91,1,-73.90,62.15,8.00,7.3
26,2015-07-31T16:42:12,41824285,500008800,4880,-47.23,1,-73.90,62.15,8.00,8.3
26,2015-07-31T16:42:12,10566841,500012480,9761,-34.16,1,-73.90,62.15,8.00,0.4
26,2015-07-31T16:42:12,49508310,503848704,9761,-70.49,1,-43.56,8.07,8.00,2.4
26,2015-07-31T16:42:12,108048,528430784,13666,-81.84,1,-43.56,8.07,8.00,10
26,2015-07-31T16:42:12,66502754,539807232,4880,-85.49,1,-73.90,62.15,8.00,4.5
26,2015-07-31T16:42:12,6590935,539870656,9761,-79.48,2,-81.36,42.59,8.00,6.2
26,2015-07-31T16:42:12,30136159,539935360,14642,-54.59,2,-79.76,46.77,8.00,4.5
26,2015-07-31T16:42:12,26366415,539999296,13247,-83.82,1,-78.00,51.40,8.00,3.8
26,2015-07-31T16:42:12,64847492,540062720,14642,-73.49,2,-79.55,47.34,8.00,3
26,2015-07-31T16:42:12,63382935,540127872,9761,-104.43,2,-81.30,42.73,8.00,8.6
26,2015-07-31T16:42:12,54718731,540188864,4880,-91.21,1,-78.18,50.92,8.00,3.2
26,2015-07-31T16:42:12,41153804,552997824,8784,-77.58,1,-43.56,8.07,8.00,3
26,2015-07-31T16:42:12,27354086,577581824,8785,-71.6,1,-43.56,8.07,8.00,1.2
26,2015-07-31T16:42:12,19973506,589866048,9761,-61.33,1,-102.89,95.06,8.00,4.7
26,2015-07-31T16:42:12,57986540,589863616,4880,-36.84,1,-67.29,42.87,8.00,5.6
27,2015-07-31T16:42:12,4111211,500017344,29283,-80.43,1,-73.90,62.15,8.00,1.1
27,2015-07-31T16:42:12,41824285,500008800,4880,-98.85,1,-73.90,62.15,8.00,4.6
27,2015-07-31T16:42:12,10566841,500012480,9761,-84.86,1,-73.90,62.15,8.00,7.2
27,2015-07-31T16:42:12,49508310,503848704,9761,-103.15,1,-43.56,8.07,8.00,2.3
27,2015-07-31T16:42:12,108048,528430784,13666,-100.44,1,-43.56,8.07,8.00,1.7
27,2015-07-31T16:42:12,66502754,539807232,4880,-80.39,1,-73.90,62.15,8.00,6.8
27,2015-07-31T16:42:12,6590935,539870656,9761,-70.89,2,-81.36,42.59,8.00,9.4
27,2015-07-31T16:42:12,30136159,539935360,14642,-84.01,2,-79.76,46.77,8.00,0.3
27,2015-07-31T16:42:12,26366415,539999296,13247,-85.29,1,-78.00,51.40,8.00,1.5
27,2015-07-31T16:42:12,64847492,540062720,14642,-51.22,2,-79.55,47.34,8.00,3.5
27,2015-07-31T16:42:12,63382935,540127872,9761,-31.09,2,-81.30,42.73,8.00,3.7
27,2015-07-31T16:42:12,54718731,540188864,4880,-88.37,1,-78.18,50.92,8.00,3.3
27,2015-07-31T16:42:12,41153804,552997824,8784,-91.1,1,-43.56,8.07,8.00,2.4
27,2015-07-31T16:42:12,27354086,577581824,8785,-91.36,1,-43.56,8.07,8.00,0.6
27,2015-07-31T16:42:12,19973506,589866048,9761,-30.13,1,-102.89,95.06,8.00,2.1
27,2015-07-31T16:42:12,57986540,589863616,4880,-59.03,1,-55.43,25.47,8.00,4
28,2015-07-31T16:42:12,4111211,500017344,29283,-54.23,1,-73.90,62.15,8.00,9.8
28,2015-07-31T16:42:12,41824285,500008800,4880,-65.41,1,-73.90,62.15,8.00,2.1
28,2015-07-31T16:42:12,10566841,500012480,9761,-92.97,1,-73.90,62.15,8.00,4.2
28,2015-07-31T16:42:12,49508310,503848704,9761,-85.24,1,-43.56,8.07,8.00,1.7
28,2015-07-31T16:42:12,108048,528430784,11713,-70.59,1,-43.56,8.07,8.00,1.9
28,2015-07-31T16:42:12,66502754,539807232,4880,-67.08,1,-73.90,62.15,8.00,5.7
28,2015-07-31T16:42:12,6590935,539870656,9761,-74.41,2,-81.36,42.59,8.00,3.2
28,2015-07-31T16:42:12,30136159,539935360,14642,-58.87,2,-79.76,46.77,8.00,0.9
28,2015-07-31T16:42:12,26366415,539999296,13247,-102.42,1,-78.00,51.40,8.00,6.9
28,2015-07-31T16:42:12,64847492,540062720,14642,-94.22,2,-79.55,47.34,8.00,1.4
28,2015-07-31T16:42:12,63382935,540127872,9761,-52.69,2,-81.30,42.73,8.00,0.9
28,2015-07-31T16:42:12,54718731,540188864,4880,-67.42,1,-78.18,50.92,8.00,3.1
28,2015-07-31T16:42:12,41153804,552997824,8784,-64.58,1,-43.56,8.07,8.00,6
28,2015-07-31T16:42:12,27354086,577581312,9761,-90.93,1,-43.56,8.07,8.00,7.2
28,2015-07-31T16:42:12,19973506,589866048,9761,-85.52,1,-102.89,95.06,8.00,4.2
28,2015-07-31T16:42:12,57986540,589863616,4880,-92.55,1,-55.43,25.47,8.00,3.1
29,2015-07-31T16:42:12,4111211,500017344,29283,-99.48,1,-73.90,62.15,8.00,1.9
29,2015-07-31T16:42:12,41824285,500008800,4880,-101.77,1,-73.90,62.15,8.00,2.8
29,2015-07-31T16:42:12,10566841,500012480,9761,-42.48,1,-73.90,62.15,8.00,0.5
29,2015-07-31T16:42:12,49508310,503848704,9761,-56.61,1,-43.56,8.07,8.00,0.5
29,2015-07-31T16:42:12,108048,528431296,10737,-63.46,1,-43.56,8.07,8.00,2.5
29,2015-07-31T16:42:12,66502754,539807232,4880,-74.05,1,-73.90,62.15,8.00,5.3
29,2015-07-31T16:42:12,6590935,539870656,9761,-96.33,2,-81.36,42.59,8.00,2.4
29,2015-07-31T16:42:12,30136159,539935360,14642,-95.53,2,-79.76,46.77,8.00,1.1
29,2015-07-31T16:42:12,26366415,539999296,13247,-70.86,1,-78.00,51.40,8.00,2.5
29,2015-07-31T16:42:12,64847492,540062720,14642,-73.05,2,-79.55,47.34,8.00,5.4
29,2015-07-31T16:42:12,63382935,540127872,9761,-80.55,2,-81.30,42.73,8.00,6
29,2015-07-31T16:42:12,54718731,540188864,4880,-30.5,1,-78.18,50.92,8.00,2.8
29,2015-07-31T16:42:12,41153804,552998272,7809,-44.47,1,-43.56,8.07,8.00,6.3
29,2015-07-31T16:42:12,27354086,577581312,9761,-91.92,1,-43.56,8.07,8.00,5.2
29,2015-07-31T16:42:12,19973506,589866048,9761,-86.96,1,-102.89,95.06,8.00,0.9
29,2015-07-31T16:42:12,57986540,589863616,4880,-69.73,1,-55.43,25.47,8.00,1.6
30,2015-07-31T16:42:13,4111211,500017344,29283,-100.26,1,-73.90,62.15,8.00,3.6
30,2015-07-31T16:42:13,41824285,500008800,4880,-68.2,1,-73.90,62.15,8.00,1.4
30,2015-07-31T16:42:13,10566841,500012480,9761,-69.95,1,-73.90,62.15,8.00,5.9
30,2015-07-31T16:42:13,49508310,503848704,9761,-81.01,1,-43.56,8.07,8.00,0
30,2015-07-31T16:42:13,108048,528431776,9761,-85.92,1,-43.56,8.07,8.00,1.6
30,2015-07-31T16:42:13,66502754,539807232,4880,-66.42,1,-73.90,62.15,8.00,2.8
30,2015-07-31T16:42:13,6590935,539870656,9761,-72.68,2,-81.36,42.59,8.00,8.6
30,2015-07-31T16:42:13,30136159,539935360,14642,-69.62,2,-79.76,46.77,8.00,1.6
30,2015-07-31T16:42:13,26366415,539999296,13247,-74.39,1,-78.00,51.40,8.00,5.1
30,2015-07-31T16:42:13,64847492,540062720,14642,-79.39,2,-79.55,47.34,8.00,2.7
30,2015-07-31T16:42:13,63382935,540127872,9761,-74,2,-81.30,42.73,8.00,6.8
30,2015-07-31T16:42:13,54718731,540188864,4880,-80.3,1,-78.18,50.92,8.00,4.2
30,2015-07-31T16:42:13,41153804,552998272,7809,-38.51,1,-43.56,8.07,8.00,3.8
30,2015-07-31T16:42:13,27354086,577581312,9761,-63.17,1,-43.56,8.07,8.00,6.8
30,2015-07-31T16:42:13,19973506,589866048,9761,-75.35,1,-102.89,95.06,8.00,1.1
30,2015-07-31T16:42:13,57986540,589863616,4880,-45.07,1,-55.43,25.47,8.00,3.2
31,2015-07-31T16:42:14,4111211,500017344,29283,-73.47,1,-73.90,62.15,8.00,2.3
31,2015-07-31T16:42:14,41824285,500008800,4880,-85.11,1,-73.90,62.15,8.00,4.1
31,2015-07-31T16:42:14,10566841,500012480,9761,-56.49,1,-73.90,62.15,8.00,1.6
31,2015-07-31T16:42:14,49508310,503848704,9761,-103.99,1,-43.56,8.07,8.00,3.2
31,2015-07-31T16:42:14,108048,528432288,8785,-75.85,1,-43.56,8.07,8.00,4.2
31,2015-07-31T16:42:14,66502754,539807232,4880,-79.55,1,-73.90,62.15,8.00,7.2
31,2015-07-31T16:42:14,6590935,539870656,9761,-73.45,2,-81.36,42.59,8.00,4.9
31,2015-07-31T16:42:14,30136159,539935360,14642,-79.43,2,-79.76,46.77,8.00,0.6
31,2015-07-31T16:42:14,26366415,539999296,13247,-82.3,1,-78.00,51.40,8.00,4.5
31,2015-07-31T16:42:14,64847492,540062720,14642,-75.69,2,-79.55,47.34,8.00,0.2
31,2015-07-31T16:42:14,63382935,540127872,9761,-53.54,2,-81.30,42.73,8.00,6.2
31,2015-07-31T16:42:14,54718731,540188864,4880,-73.96,1,-78.18,50.92,8.00,1.4
31,2015-07-31T16:42:14,41153804,552998272,7809,-36.13,1,-43.56,8.07,8.00,1.2
31,2015-07-31T16:42:14,27354086,577581312,9761,-33.54,1,-43.56,8.07,8.00,5.4
31,2015-07-31T16:42:14,19973506,589866048,9761,-84.32,1,-102.89,95.06,8.00,3.3
31,2015-07-31T16:42:14,57986540,589863616,4880,-88.19,1,-55.43,25.47,8.00,2.5
32,2015-07-31T16:42:14,4111211,500017344,29283,-36.34,1,-73.90,62.15,8.00,7.1
32,2015-07-31T16:42:14,41824285,500008800,4880,-85.09,1,-73.90,62.15,8.00,2.4
32,2015-07-31T16:42:14,10566841,500012480,9761,-98.66,1,-73.90,62.15,8.00,4.2
32,2015-07-31T16:42:14,49508310,503848704,9761,-55.46,1,-43.56,8.07,8.00,4.7
32,2015-07-31T16:42:14,108048,528431776,9761,-57.2,1,-43.56,8.07,8.00,2.3
32,2015-07-31T16:42:14,66502754,539807232,4880,-78.29,1,-73.90,62.15,8.00,6.6
32,2015-07-31T16:42:14,6590935,539870656,9761,-97.37,2,-81.36,42.59,8.00,6.2
32,2015-07-31T16:42:14,30136159,539935360,14642,-62.3,2,-79.76,46.77,8.00,3.6
32,2015-07-31T16:42:14,26366415,539999296,13247,-66,1,-78.00,51.40,8.00,7
32,2015-07-31T16:42:14,64847492,540062720,14642,-71.78,2,-79.55,47.34,8.00,0.2
32,2015-07-31T16:42:14,63382935,540127872,9761,-51.44,2,-81.30,42.73,8.00,4.8
32,2015-07-31T16:42:14,54718731,540188864,4880,-83.84,1,-78.18,50.92,8.00,1.5
32,2015-07-31T16:42:14,41153804,552998272,7809,-92.19,1,-43.56,8.07,8.00,2.4
32,2015-07-31T16:42:14,27354086,577581312,9761,-67.98,1,-43.56,8.07,8.00,4.5
32,2015-07-31T16:42:14,19973506,589866048,9761,-76.04,1,-102.89,95.06,8.00,6.2
32,2015-07-31T16:42:14,57986540,589863616,4880,-98.52,1,-55.43,25.47,8.00,4.2
33,2015-07-31T16:42:14,4111211,500017344,29283,-101.09,1,-73.90,62.15,8.00,5.5
33,2015-07-31T16:42:14,41824285,500008800,4880,-93.61,1,-73.90,62.15,8.00,6
33,2015-07-31T16:42:14,10566841,500012480,9761,-39.27,1,-73.90,62.15,8.00,0.8
33,2015-07-31T16:42:14,49508310,503848704,9761,-43.22,1,-43.56,8.07,8.00,8.9
33,2015-07-31T16:42:14,108048,528432288,10737,-92.67,1,-43.56,8.07,8.00,1.9
33,2015-07-31T16:42:14,66502754,539807232,4880,-76.3,1,-73.90,62.15,8.00,7.5
33,2015-07-31T16:42:14,6590935,539870656,9761,-91,2,-81.36,42.59,8.00,5.5
33,2015-07-31T16:42:14,30136159,539935360,14642,-96.3,2,-79.76,46.77,8.00,7
33,2015-07-31T16:42:14,26366415,539999296,13247,-86.25,1,-78.00,51.40,8.00,0.7
33,2015-07-31T16:42:14,64847492,540062720,14642,-90.74,2,-79.55,47.34,8.00,0.4
33,2015-07-31T16:42:14,63382935,540127872,9761,-73.46,2,-81.30,42.73,8.00,1.5
33,2015-07-31T16:42:14,54718731,540188864,4880,-83,1,-78.18,50.92,8.00,3.3
33,2015-07-31T16:42:14,41153804,552998272,7809,-75.79,1,-43.56,8.07,8.00,0.8
33,2015-07-31T16:42:14,27354086,577581312,9761,-87.34,1,-43.56,8.07,8.00,1
33,2015-07-31T16:42:14,19973506,589866048,9761,-65.41,1,-102.89,95.06,8.00,7.5
33,2015-07-31T16:42:14,57986540,589863616,4880,-83.51,1,-55.43,25.47,8.00,4.6
34,2015-07-31T16:42:14,4111211,500017344,29283,-70.65,1,-73.90,62.15,8.00,0.3
34,2015-07-31T16:42:14,41824285,500008800,4880,-88,1,-73.90,62.15,8.00,2.9
34,2015-07-31T16:42:14,10566841,500012480,9761,-94.52,1,-73.90,62.15,8.00,7
34,2015-07-31T16:42:14,49508310,503848704,9761,-93.8,1,-43.56,8.07,8.00,4.8
34,2015-07-31T16:42:14,108048,528432288,10737,-68.56,1,-43.56,8.07,8.00,3.3
34,2015-07-31T16:42:14,66502754,539807232,4880,-86.51,1,-73.90,62.15,8.00,9.3
34,2015-07-31T16:42:14,6590935,539870656,9761,-96.27,2,-81.36,42.59,8.00,6.4
34,2015-07-31T16:42:14,30136159,539935360,14642,-72.32,2,-79.76,46.77,8.00,1.3
34,2015-07-31T16:42:14,26366415,539999296,13247,-68.95,1,-78.00,51.40,8.00,8.7
34,2015-07-31T16:42:14,64847492,540062720,14642,-77.89,2,-79.55,47.34,8.00,4.6
34,2015-07-31T16:42:14,63382935,540127872,9761,-91.33,2,-81.30,42.73,8.00,3.4
34,2015-07-31T16:42:14,54718731,540188864,4880,-100.74,1,-78.18,50.92,8.00,4.4
34,2015-07-31T16:42:14,41153804,552997824,8784,-96.6,1,-43.56,8.07,8.00,0.8
34,2015-07-31T16:42:14,27354086,577581312,9761,-79.07,1,-43.56,8.07,8.00,1.6
34,2015-07-31T16:42:14,19973506,589866048,9761,-86.45,1,-102.89,95.06,8.00,6
34,2015-07-31T16:42:14,57986540,589863616,4880,-98.04,1,-55.43,25.47,8.00,5.4
35,2015-07-31T16:42:14,4111211,500017344,29283,-91.78,1,-73.90,62.15,8.00,5
35,2015-07-31T16:42:14,41824285,500008800,4880,-83.36,1,-73.90,62.15,8.00,6.8
35,2015-07-31T16:42:14,10566841,500012480,9761,-87.95,1,-73.90,62.15,8.00,5.7
35,2015-07-31T16:42:14,49508310,503848704,9761,-70.93,1,-43.56,8.07,8.00,2.3
35,2015-07-31T16:42:14,108048,528432288,10737,-93.66,1,-43.56,8.07,8.00,0.5
35,2015-07-31T16:42:14,66502754,539807232,4880,-42.78,1,-73.90,62.15,8.00,2.6
35,2015-07-31T16:42:14,6590935,539870656,9761,-61.66,2,-81.36,42.59,8.00,4.4
35,2015-07-31T16:42:14,30136159,539935360,14642,-82.68,2,-79.76,46.77,8.00,1.4
35,2015-07-31T16:42:14,26366415,539999296,13247,-62.18,1,-78.00,51.40,8.00,3.3
35,2015-07-31T16:42:14,64847492,540062720,14642,-90.94,2,-79.55,47.34,8.00,9
35,2015-07-31T16:42:14,63382935,540127872,9761,-67.3,2,-81.30,42.73,8.00,4.9
35,2015-07-31T16:42:14,54718731,540188864,4880,-58.49,1,-78.18,50.92,8.00,9.8
35,2015-07-31T16:42:14,41153804,552997824,8784,-97.92,1,-43.56,8.07,8.00,3.4
