TCODE,TIMESTAMP,TXID,FREQ,BW,AMP,DEVCNT,X,Y,Z
362,2015-07-31T16:43:03,55399046,574996992,4880,0,1,-73.90,62.15,8.00
362,2015-07-31T16:43:03,58366981,577581312,15529,0,4,-78.63,71.08,8.00
362,2015-07-31T16:43:03,27354086,577580736,9354,0,1,-67.99,64.91,8.00
362,2015-07-31T16:43:03,4478321,586251904,4880,0,1,-73.90,62.15,8.00
362,2015-07-31T16:43:03,19973506,589865664,9761,0,1,-95.13,83.68,8.00
362,2015-07-31T16:43:03,57986540,589863616,4880,0,2,-83.11,66.06,8.00
362,2015-07-31T16:43:03,22376609,596320768,4880,0,1,-95.31,6.00,8.00
362,2015-07-31T16:43:03,56020733,599995904,4880,0,1,-73.90,62.15,8.00
363,2015-07-31T16:43:03,10566841,500008576,9761,0,1,-73.90,62.15,8.00
363,2015-07-31T16:43:03,4111211,500013920,18546,0,1,-73.90,62.15,8.00
363,2015-07-31T16:43:03,41824285,500011968,4880,0,1,-73.90,62.15,8.00
363,2015-07-31T16:43:03,49508310,503847712,12445,0,4,-70.12,75.48,8.00
363,2015-07-31T16:43:03,108048,528430624,13666,0,3,-88.98,71.51,8.00
363,2015-07-31T16:43:03,66502754,539807232,4880,0,1,-73.90,62.15,8.00
363,2015-07-31T16:43:03,6590935,539870912,10737,0,2,-82.43,39.78,8.00
363,2015-07-31T16:43:03,30136159,539935360,14642,0,2,-81.73,41.61,8.00
363,2015-07-31T16:43:03,26366415,539998784,13829,0,1,-75.29,58.50,8.00
363,2015-07-31T16:43:03,64847492,540062208,14642,0,2,-82.38,39.90,8.00
363,2015-07-31T16:43:03,63382935,540128128,10737,0,2,-82.28,40.16,8.00
363,2015-07-31T16:43:03,54718731,540188864,4880,0,1,-78.18,50.92,8.00
363,2015-07-31T16:43:03,41153804,552997440,11560,0,5,-63.69,62.09,8.00
363,2015-07-31T16:43:03,55399046,574996992,4880,0,1,-73.90,62.15,8.00
363,2015-07-31T16:43:03,58366981,577581184,15618,0,3,-80.27,75.24,8.00
363,2015-07-31T16:43:03,27354086,577580736,9354,0,1,-67.99,64.91,8.00
363,2015-07-31T16:43:03,4478321,586251904,4880,0,1,-73.90,62.15,8.00
363,2015-07-31T16:43:03,19973506,589865664,9761,0,1,-95.13,83.68,8.00
363,2015-07-31T16:43:03,57986540,589863616,4880,0,1,-93.00,80.56,8.00
363,2015-07-31T16:43:03,22376609,596320768,4880,0,1,-95.31,6.00,8.00
363,2015-07-31T16:43:03,56020733,599995904,4880,0,1,-73.90,62.15,8.00
364,2015-07-31T16:43:03,10566841,500008576,9761,0,1,-73.90,62.15,8.00
364,2015-07-31T16:43:03,4111211,500013920,18546,0,1,-73.90,62.15,8.00
364,2015-07-31T16:43:03,41824285,500011008,4880,0,1,-73.90,62.15,8.00
364,2015-07-31T16:43:03,49508310,503847712,13422,0,4,-73.56,74.69,8.00
364,2015-07-31T16:43:03,108048,528430016,13781,0,4,-87.02,68.71,8.00
364,2015-07-31T16:43:03,66502754,539807232,4880,0,1,-73.90,62.15,8.00
364,2015-07-31T16:43:03,6590935,539870656,9761,0,2,-82.00,40.91,8.00
364,2015-07-31T16:43:03,30136159,539935360,14642,0,2,-82.38,39.91,8.00
364,2015-07-31T16:43:03,26366415,539998080,13666,0,1,-73.90,62.15,8.00
364,2015-07-31T16:43:03,64847492,540062208,14642,0,2,-82.81,38.78,8.00
364,2015-07-31T16:43:03,63382935,540128128,9761,0,2,-81.43,42.39,8.00
364,2015-07-31T16:43:03,54718731,540188864,4880,0,1,-78.18,50.92,8.00
364,2015-07-31T16:43:03,41153804,552997696,12843,0,5,-63.16,63.23,8.00
364,2015-07-31T16:43:03,55399046,574996992,4880,0,1,-73.90,62.15,8.00
364,2015-07-31T16:43:03,58366981,577581184,15804,0,5,-78.97,71.99,8.00
364,2015-07-31T16:43:03,27354086,577580736,9354,0,1,-67.99,64.91,8.00
364,2015-07-31T16:43:03,4478321,586251904,4880,0,1,-73.90,62.15,8.00
364,2015-07-31T16:43:03,19973506,589865664,9761,0,1,-95.13,83.68,8.00
364,2015-07-31T16:43:03,57986540,589863616,4880,0,1,-93.00,80.56,8.00
364,2015-07-31T16:43:03,22376609,596320768,4880,0,1,-95.31,6.00,8.00
364,2015-07-31T16:43:03,56020733,599995904,4880,0,1,-73.90,62.15,8.00
365,2015-07-31T16:43:03,10566841,500008576,9761,0,1,-73.90,62.15,8.00
365,2015-07-31T16:43:03,4111211,500013920,18546,0,1,-73.90,62.15,8.00
365,2015-07-31T16:43:03,41824285,500012960,4880,0,1,-73.90,62.15,8.00
365,2015-07-31T16:43:03,49508310,503847872,12318,0,5,-69.54,71.48,8.00
365,2015-07-31T16:43:03,108048,528429888,13781,0,4,-88.04,70.88,8.00
365,2015-07-31T16:43:03,66502754,539807232,4880,0,1,-73.90,62.15,8.00
365,2015-07-31T16:43:03,6590935,539870656,9761,0,2,-82.11,40.62,8.00
365,2015-07-31T16:43:03,30136159,539935360,14642,0,2,-82.22,40.32,8.00
365,2015-07-31T16:43:03,26366415,539998080,13666,0,1,-73.90,62.15,8.00
365,2015-07-31T16:43:03,64847492,540062208,14642,0,2,-82.37,39.95,8.00
365,2015-07-31T16:43:03,63382935,540128128,10737,0,2,-82.26,40.24,8.00
365,2015-07-31T16:43:03,54718731,540188864,4880,0,1,-78.18,50.92,8.00
365,2015-07-31T16:43:03,41153804,552997952,12843,0,1,-66.06,63.76,8.00
365,2015-07-31T16:43:03,55399046,574996992,4880,0,1,-73.90,62.15,8.00
365,2015-07-31T16:43:03,58366981,577581184,15804,0,5,-78.97,71.99,8.00
365,2015-07-31T16:43:03,27354086,577580672,9317,0,3,-62.63,65.21,8.00
365,2015-07-31T16:43:03,4478321,586251904,4880,0,1,-73.90,62.15,8.00
365,2015-07-31T16:43:03,19973506,589866048,9761,0,1,-102.89,95.06,8.00
365,2015-07-31T16:43:03,57986540,589863616,4880,0,1,-93.00,80.56,8.00
365,2015-07-31T16:43:03,22376609,596320768,4880,0,1,-95.31,6.00,8.00
365,2015-07-31T16:43:03,56020733,599995904,4880,0,1,-73.90,62.15,8.00
366,2015-07-31T16:43:03,10566841,500008576,9761,0,1,-73.90,62.15,8.00
366,2015-07-31T16:43:03,4111211,500014432,19522,0,1,-73.90,62.15,8.00
366,2015-07-31T16:43:03,41824285,500012960,4880,0,1,-73.90,62.15,8.00
366,2015-07-31T16:43:03,49508310,503848000,13480,0,5,-70.39,75.73,8.00
366,2015-07-31T16:43:03,108048,528429888,13781,0,4,-87.60,70.62,8.00
366,2015-07-31T16:43:03,66502754,539807232,4880,0,1,-73.90,62.15,8.00
366,2015-07-31T16:43:03,6590935,539870656,9761,0,2,-82.07,40.74,8.00
366,2015-07-31T16:43:03,30136159,539935360,14642,0,2,-82.06,40.74,8.00
366,2015-07-31T16:43:03,26366415,539998528,12689,0,1,-73.90,62.15,8.00
366,2015-07-31T16:43:03,64847492,540062208,14642,0,2,-82.01,40.87,8.00
366,2015-07-31T16:43:03,63382935,540127872,10737,0,2,-82.51,39.57,8.00
366,2015-07-31T16:43:03,54718731,540188864,4880,0,1,-78.18,50.92,8.00
366,2015-07-31T16:43:03,41153804,552996288,10249,0,1,-65.89,61.48,8.00
366,2015-07-31T16:43:03,55399046,574996992,4880,0,1,-73.90,62.15,8.00
366,2015-07-31T16:43:03,58366981,577581120,15862,0,4,-78.38,74.50,8.00
366,2015-07-31T16:43:03,27354086,577580672,9317,0,3,-62.63,65.21,8.00
366,2015-07-31T16:43:03,4478321,586251904,4880,0,1,-73.90,62.15,8.00
366,2015-07-31T16:43:03,19973506,589866048,9761,0,1,-102.89,95.06,8.00
366,2015-07-31T16:43:03,57986540,589863616,4880,0,1,-93.00,80.56,8.00
366,2015-07-31T16:43:03,22376609,596320768,4880,0,1,-95.31,6.00,8.00
366,2015-07-31T16:43:03,56020733,599995904,4880,0,1,-73.90,62.15,8.00
367,2015-07-31T16:43:03,4111211,500012960,18546,0,1,-73.90,62.15,8.00
367,2015-07-31T16:43:03,10566841,500008576,9761,0,1,-73.90,62.15,8.00
367,2015-07-31T16:43:03,41824285,500012960,4880,0,1,-73.90,62.15,8.00
367,2015-07-31T16:43:03,49508310,503847936,13532,0,4,-71.05,76.89,8.00
367,2015-07-31T16:43:03,108048,528430048,13015,0,3,-85.32,67.84,8.00
367,2015-07-31T16:43:03,66502754,539807232,4880,0,1,-73.90,62.15,8.00
367,2015-07-31T16:43:03,6590935,539870656,9761,0,2,-82.50,39.60,8.00
367,2015-07-31T16:43:03,30136159,539935360,14642,0,2,-81.81,41.41,8.00
367,2015-07-31T16:43:03,26366415,539998528,12689,0,1,-73.90,62.15,8.00
367,2015-07-31T16:43:03,64847492,540062208,14642,0,2,-81.74,41.59,8.00
367,2015-07-31T16:43:03,63382935,540127616,10737,0,2,-83.04,38.18,8.00
367,2015-07-31T16:43:03,54718731,540188864,4880,0,1,-78.18,50.92,8.00
367,2015-07-31T16:43:03,41153804,552996160,10648,0,5,-66.15,65.63,8.00
367,2015-07-31T16:43:03,55399046,574996992,4880,0,1,-73.90,62.15,8.00
367,2015-07-31T16:43:03,58366981,577581312,15804,0,5,-78.70,72.49,8.00
367,2015-07-31T16:43:03,27354086,577580672,9317,0,3,-62.63,65.21,8.00
367,2015-07-31T16:43:03,4478321,586251904,4880,0,1,-73.90,62.15,8.00
367,2015-07-31T16:43:03,19973506,589866048,9761,0,1,-102.89,95.06,8.00
367,2015-07-31T16:43:03,57986540,589863616,4880,0,1,-93.00,80.56,8.00
367,2015-07-31T16:43:03,22376609,596320768,4880,0,1,-95.31,6.00,8.00
367,2015-07-31T16:43:03,56020733,599995904,4880,0,1,-73.90,62.15,8.00
368,2015-07-31T16:43:03,4111211,500012960,18546,0,1,-73.90,62.15,8.00
368,2015-07-31T16:43:03,10566841,500009536,9761,0,1,-73.90,62.15,8.00
368,2015-07-31T16:43:03,41824285,500012960,4880,0,1,-73.90,62.15,8.00
368,2015-07-31T16:43:03,49508310,503848032,13533,0,4,-69.80,75.58,8.00
368,2015-07-31T16:43:03,108048,528430176,13206,0,2,-86.12,68.41,8.00
368,2015-07-31T16:43:03,66502754,539807232,4880,0,1,-73.90,62.15,8.00
368,2015-07-31T16:43:03,6590935,539870656,9761,0,2,-82.83,38.72,8.00
368,2015-07-31T16:43:03,30136159,539935360,14642,0,2,-81.50,42.22,8.00
368,2015-07-31T16:43:03,26366415,539998528,12689,0,1,-73.90,62.15,8.00
368,2015-07-31T16:43:03,64847492,540062208,14642,0,2,-81.45,42.36,8.00
368,2015-07-31T16:43:03,63382935,540127424,10738,0,2,-83.44,37.14,8.00
368,2015-07-31T16:43:03,54718731,540188864,4880,0,1,-78.18,50.92,8.00
368,2015-07-31T16:43:03,41153804,552996992,12365,0,5,-65.86,62.77,8.00
368,2015-07-31T16:43:03,55399046,574996992,4880,0,1,-73.90,62.15,8.00
368,2015-07-31T16:43:03,58366981,577580992,15804,0,4,-79.86,75.16,8.00
368,2015-07-31T16:43:03,27354086,577580672,9317,0,3,-62.63,65.21,8.00
368,2015-07-31T16:43:03,4478321,586251904,4880,0,1,-73.90,62.15,8.00
368,2015-07-31T16:43:03,19973506,589866048,9761,0,1,-102.89,95.06,8.00
368,2015-07-31T16:43:03,57986540,589863616,4880,0,1,-93.00,80.56,8.00
368,2015-07-31T16:43:03,22376609,596320768,4880,0,1,-95.31,6.00,8.00
368,2015-07-31T16:43:03,56020733,599995904,4880,0,1,-73.90,62.15,8.00
369,2015-07-31T16:43:03,4111211,500011488,19523,0,1,-73.90,62.15,8.00
369,2015-07-31T16:43:03,10566841,500009536,9761,0,1,-73.90,62.15,8.00
369,2015-07-31T16:43:03,41824285,500012960,4880,0,1,-73.90,62.15,8.00
369,2015-07-31T16:43:03,49508310,503847936,12645,0,4,-68.74,71.53,8.00
369,2015-07-31T16:43:03,108048,528430304,13117,0,3,-87.91,69.80,8.00
369,2015-07-31T16:43:03,66502754,539807232,4880,0,1,-73.90,62.15,8.00
369,2015-07-31T16:43:03,6590935,539870656,9761,0,2,-83.53,36.90,8.00
369,2015-07-31T16:43:03,30136159,539935360,14642,0,2,-80.97,43.61,8.00
369,2015-07-31T16:43:03,26366415,539999168,13015,0,2,-75.21,58.71,8.00
369,2015-07-31T16:43:03,64847492,540062464,14642,0,2,-80.77,44.14,8.00
369,2015-07-31T16:43:03,63382935,540127424,11714,0,2,-84.21,35.12,8.00
369,2015-07-31T16:43:03,54718731,540187904,4880,0,1,-73.90,62.15,8.00
369,2015-07-31T16:43:03,41153804,552997120,12364,0,1,-67.10,61.64,8.00
369,2015-07-31T16:43:03,55399046,574996992,4880,0,1,-73.90,62.15,8.00
369,2015-07-31T16:43:03,58366981,577581312,16638,0,4,-79.46,74.28,8.00
369,2015-07-31T16:43:03,27354086,577580672,9317,0,3,-62.63,65.21,8.00
369,2015-07-31T16:43:03,4478321,586251904,4880,0,1,-73.90,62.15,8.00
369,2015-07-31T16:43:03,19973506,589866048,9761,0,1,-102.89,95.06,8.00
369,2015-07-31T16:43:03,57986540,589863616,4880,0,1,-93.00,80.56,8.00
369,2015-07-31T16:43:03,22376609,596320768,4880,0,1,-95.31,6.00,8.00
369,2015-07-31T16:43:03,56020733,599995904,4880,0,1,-73.90,62.15,8.00
370,2015-07-31T16:43:05,4111211,500011008,18546,0,1,-73.90,62.15,8.00
370,2015-07-31T16:43:05,10566841,500009536,9761,0,1,-73.90,62.15,8.00
370,2015-07-31T16:43:05,41824285,500012960,4880,0,1,-73.90,62.15,8.00
370,2015-07-31T16:43:05,49508310,503847744,13666,0,3,-72.70,75.58,8.00
370,2015-07-31T16:43:05,108048,528430304,13015,0,3,-87.26,67.49,8.00
370,2015-07-31T16:43:05,66502754,539807232,4880,0,1,-73.90,62.15,8.00
370,2015-07-31T16:43:05,6590935,539870656,9761,0,2,-83.26,37.60,8.00
370,2015-07-31T16:43:05,30136159,539935360,14642,0,2,-81.04,43.42,8.00
370,2015-07-31T16:43:05,26366415,539999168,11388,0,1,-75.21,58.71,8.00
370,2015-07-31T16:43:05,64847492,540062464,14642,0,2,-80.96,43.64,8.00
370,2015-07-31T16:43:05,63382935,540127168,10737,0,2,-83.84,36.07,8.00
370,2015-07-31T16:43:05,54718731,540188864,4880,0,1,-78.18,50.92,8.00
370,2015-07-31T16:43:05,41153804,552997824,13358,0,5,-66.74,64.68,8.00
370,2015-07-31T16:43:05,55399046,574996992,4880,0,1,-73.90,62.15,8.00
370,2015-07-31T16:43:05,58366981,577581248,15529,0,5,-77.38,72.19,8.00
370,2015-07-31T16:43:05,27354086,577580672,9317,0,3,-62.63,65.21,8.00
370,2015-07-31T16:43:05,4478321,586251904,4880,0,1,-73.90,62.15,8.00
370,2015-07-31T16:43:05,19973506,589866048,9761,0,1,-102.89,95.06,8.00
370,2015-07-31T16:43:05,57986540,589863616,4880,0,1,-93.00,80.56,8.00
370,2015-07-31T16:43:05,22376609,596320768,4880,0,1,-95.31,6.00,8.00
370,2015-07-31T16:43:05,56020733,599995904,4880,0,1,-73.90,62.15,8.00
371,2015-07-31T16:43:05,4111211,500011008,16594,0,1,-73.90,62.15,8.00
371,2015-07-31T16:43:05,10566841,500009536,9761,0,1,-73.90,62.15,8.00
371,2015-07-31T16:43:05,41824285,500012960,4880,0,1,-73.90,62.15,8.00
371,2015-07-31T16:43:05,49508310,503847552,13614,0,4,-71.76,77.16,8.00
371,2015-07-31T16:43:05,108048,528430144,13015,0,4,-86.84,66.57,8.00
371,2015-07-31T16:43:05,66502754,539807232,4880,0,1,-73.90,62.15,8.00
371,2015-07-31T16:43:05,6590935,539870656,9761,0,2,-83.65,36.59,8.00
371,2015-07-31T16:43:05,30136159,539935360,14642,0,2,-80.92,43.74,8.00
371,2015-07-31T16:43:05,26366415,539999296,12550,0,2,-76.31,55.83,8.00
371,2015-07-31T16:43:05,64847492,540062464,14642,0,2,-80.98,43.59,8.00
371,2015-07-31T16:43:05,63382935,540127424,11714,0,2,-84.46,34.46,8.00
371,2015-07-31T16:43:05,54718731,540188864,4880,0,1,-78.18,50.92,8.00
371,2015-07-31T16:43:05,41153804,552997696,13358,0,5,-64.17,63.65,8.00
371,2015-07-31T16:43:05,55399046,574996992,4880,0,1,-73.90,62.15,8.00
371,2015-07-31T16:43:05,58366981,577581312,16416,0,4,-77.03,71.89,8.00
371,2015-07-31T16:43:05,27354086,577580672,9317,0,3,-62.63,65.21,8.00
371,2015-07-31T16:43:05,4478321,586251904,4880,0,1,-73.90,62.15,8.00
371,2015-07-31T16:43:05,19973506,589866048,9761,0,1,-102.89,95.06,8.00
371,2015-07-31T16:43:05,57986540,589863616,4880,0,1,-93.00,80.56,8.00
371,2015-07-31T16:43:05,22376609,596320768,4880,0,1,-95.31,6.00,8.00
371,2015-07-31T16:43:05,56020733,599995904,4880,0,1,-73.90,62.15,8.00
372,2015-07-31T16:43:05,4111211,500011008,18546,0,1,-73.90,62.15,8.00
372,2015-07-31T16:43:05,10566841,500009536,9761,0,1,-73.90,62.15,8.00
372,2015-07-31T16:43:05,41824285,500012960,4880,0,1,-73.90,62.15,8.00
372,2015-07-31T16:43:05,49508310,503847744,12446,0,5,-68.71,69.96,8.00
372,2015-07-31T16:43:05,108048,528429952,13945,0,2,-89.54,69.60,8.00
372,2015-07-31T16:43:05,66502754,539807232,4880,0,1,-73.90,62.15,8.00
372,2015-07-31T16:43:05,6590935,539870656,9761,0,2,-83.65,36.59,8.00
372,2015-07-31T16:43:05,30136159,539935360,14642,0,2,-81.15,43.13,8.00
372,2015-07-31T16:43:05,26366415,539998976,13247,0,1,-76.31,55.83,8.00
372,2015-07-31T16:43:05,64847492,540062464,14642,0,2,-81.17,43.09,8.00
372,2015-07-31T16:43:05,63382935,540127424,11714,0,2,-84.34,34.76,8.00
372,2015-07-31T16:43:05,54718731,540188864,4880,0,1,-78.18,50.92,8.00
372,2015-07-31T16:43:05,41153804,552997440,12364,0,1,-64.71,68.38,8.00
372,2015-07-31T16:43:05,55399046,574996992,4880,0,1,-73.90,62.15,8.00
372,2015-07-31T16:43:05,58366981,577581312,16501,0,4,-79.19,75.10,8.00
372,2015-07-31T16:43:05,27354086,577580672,9317,0,3,-62.63,65.21,8.00
372,2015-07-31T16:43:05,4478321,586251904,4880,0,1,-73.90,62.15,8.00
372,2015-07-31T16:43:05,19973506,589866048,9761,0,1,-102.89,95.06,8.00
372,2015-07-31T16:43:05,57986540,589863616,4880,0,1,-93.00,80.56,8.00
372,2015-07-31T16:43:05,22376609,596320768,4880,0,1,-95.31,6.00,8.00
372,2015-07-31T16:43:05,56020733,599995904,4880,0,1,-73.90,62.15,8.00
373,2015-07-31T16:43:05,4111211,500011008,18546,0,1,-73.90,62.15,8.00
373,2015-07-31T16:43:05,10566841,500009536,9761,0,1,-73.90,62.15,8.00
373,2015-07-31T16:43:05,41824285,500012960,4880,0,1,-73.90,62.15,8.00
373,2015-07-31T16:43:05,49508310,503847776,12550,0,5,-67.89,68.43,8.00
373,2015-07-31T16:43:05,108048,528429984,14642,0,4,-90.97,71.69,8.00
373,2015-07-31T16:43:05,66502754,539807232,4880,0,1,-73.90,62.15,8.00
373,2015-07-31T16:43:05,6590935,539870656,9761,0,2,-83.65,36.59,8.00
373,2015-07-31T16:43:05,30136159,539935360,14642,0,2,-81.42,42.43,8.00
373,2015-07-31T16:43:05,26366415,539999296,12550,0,1,-76.31,55.83,8.00
373,2015-07-31T16:43:05,64847492,540062464,14642,0,2,-81.22,42.96,8.00
373,2015-07-31T16:43:05,63382935,540127616,11714,0,2,-83.81,36.15,8.00
373,2015-07-31T16:43:05,54718731,540188864,4880,0,1,-78.18,50.92,8.00
373,2015-07-31T16:43:05,41153804,552997120,12364,0,5,-63.47,64.09,8.00
373,2015-07-31T16:43:05,55399046,574996992,4880,0,1,-73.90,62.15,8.00
373,2015-07-31T16:43:05,58366981,577581632,16417,0,5,-77.44,70.24,8.00
373,2015-07-31T16:43:05,27354086,577580672,9317,0,3,-62.63,65.21,8.00
373,2015-07-31T16:43:05,4478321,586251904,4880,0,1,-73.90,62.15,8.00
373,2015-07-31T16:43:05,19973506,589866048,9761,0,1,-102.89,95.06,8.00
373,2015-07-31T16:43:05,57986540,589863616,4880,0,1,-93.00,80.56,8.00
373,2015-07-31T16:43:05,22376609,596320768,4880,0,1,-95.31,6.00,8.00
373,2015-07-31T16:43:05,56020733,599995904,4880,0,1,-73.90,62.15,8.00
374,2015-07-31T16:43:05,4111211,500011008,18546,0,1,-73.90,62.15,8.00
374,2015-07-31T16:43:05,10566841,500009536,9761,0,1,-73.90,62.15,8.00
374,2015-07-31T16:43:05,41824285,500012960,4880,0,1,-73.90,62.15,8.00
374,2015-07-31T16:43:05,49508310,503847936,13533,0,5,-70.40,72.93,8.00
374,2015-07-31T16:43:05,108048,528430016,14642,0,4,-88.36,68.11,8.00
374,2015-07-31T16:43:05,66502754,539807232,4880,0,1,-73.90,62.15,8.00
374,2015-07-31T16:43:05,6590935,539870656,9761,0,2,-83.22,37.71,8.00
374,2015-07-31T16:43:05,30136159,539935360,14642,0,2,-81.66,41.79,8.00
374,2015-07-31T16:43:05,26366415,539999168,11388,0,1,-75.40,58.21,8.00
374,2015-07-31T16:43:05,64847492,540062208,14642,0,2,-81.40,42.49,8.00
374,2015-07-31T16:43:05,63382935,540127616,10737,0,2,-82.91,38.53,8.00
374,2015-07-31T16:43:05,54718731,540188864,4880,0,1,-78.18,50.92,8.00
374,2015-07-31T16:43:05,41153804,552997632,13991,0,5,-65.88,62.19,8.00
374,2015-07-31T16:43:05,55399046,574996992,4880,0,1,-73.90,62.15,8.00
374,2015-07-31T16:43:05,58366981,577581312,15529,0,4,-77.57,71.00,8.00
374,2015-07-31T16:43:05,27354086,577580672,9317,0,3,-62.63,65.21,8.00
374,2015-07-31T16:43:05,4478321,586251904,4880,0,1,-73.90,62.15,8.00
374,2015-07-31T16:43:05,19973506,589866048,9761,0,1,-102.89,95.06,8.00
374,2015-07-31T16:43:05,57986540,589863616,4880,0,1,-93.00,80.56,8.00
374,2015-07-31T16:43:05,22376609,596320768,4880,0,1,-95.31,6.00,8.00
374,2015-07-31T16:43:05,56020733,599995904,4880,0,1,-73.90,62.15,8.00
375,2015-07-31T16:43:05,4111211,500011008,18546,0,1,-73.90,62.15,8.00
375,2015-07-31T16:43:05,10566841,500009536,9761,0,1,-73.90,62.15,8.00
375,2015-07-31T16:43:05,41824285,500012960,4880,0,1,-73.90,62.15,8.00
375,2015-07-31T16:43:05,49508310,503847968,13581,0,4,-69.59,72.39,8.00
375,2015-07-31T16:43:05,108048,528429728,14642,0,3,-89.37,71.20,8.00
375,2015-07-31T16:43:05,66502754,539807232,4880,0,1,-73.90,62.15,8.00
375,2015-07-31T16:43:05,6590935,539870656,9761,0,2,-83.78,36.24,8.00
375,2015-07-31T16:43:05,30136159,539935360,14642,0,2,-81.35,42.60,8.00
375,2015-07-31T16:43:05,26366415,539999680,13248,0,2,-76.28,55.90,8.00
375,2015-07-31T16:43:05,64847492,540062464,14642,0,2,-80.67,44.39,8.00
375,2015-07-31T16:43:05,63382935,540127872,11713,0,2,-83.32,37.45,8.00
375,2015-07-31T16:43:05,54718731,540188864,4880,0,1,-78.18,50.92,8.00
375,2015-07-31T16:43:05,41153804,552997120,14947,0,1,-67.97,60.75,8.00
375,2015-07-31T16:43:05,55399046,574996992,4880,0,1,-73.90,62.15,8.00
375,2015-07-31T16:43:05,58366981,577581312,15529,0,4,-77.57,71.00,8.00
375,2015-07-31T16:43:05,27354086,577580416,9386,0,4,-71.31,69.95,8.00
375,2015-07-31T16:43:05,4478321,586251904,4880,0,1,-73.90,62.15,8.00
375,2015-07-31T16:43:05,19973506,589866048,9761,0,1,-102.89,95.06,8.00
375,2015-07-31T16:43:05,57986540,589863616,4880,0,1,-93.00,80.56,8.00
375,2015-07-31T16:43:05,22376609,596320768,4880,0,1,-95.31,6.00,8.00
375,2015-07-31T16:43:05,56020733,599995904,4880,0,1,-73.90,62.15,8.00
376,2015-07-31T16:43:05,4111211,500011008,18546,0,1,-73.90,62.15,8.00
376,2015-07-31T16:43:05,10566841,500008576,9761,0,1,-73.90,62.15,8.00
376,2015-07-31T16:43:05,41824285,500012960,4880,0,1,-73.90,62.15,8.00
376,2015-07-31T16:43:05,49508310,503847968,12732,0,4,-69.38,68.65,8.00
376,2015-07-31T16:43:05,108048,528430016,14642,0,3,-89.14,71.71,8.00
376,2015-07-31T16:43:05,66502754,539807232,4880,0,1,-73.90,62.15,8.00
376,2015-07-31T16:43:05,6590935,539870656,9761,0,2,-83.35,37.36,8.00
376,2015-07-31T16:43:05,30136159,539935360,14642,0,2,-81.47,42.31,8.00
376,2015-07-31T16:43:05,26366415,539999168,13015,0,1,-75.18,58.80,8.00
376,2015-07-31T16:43:05,64847492,540062464,14642,0,2,-80.66,44.41,8.00
376,2015-07-31T16:43:05,63382935,540127616,10737,0,2,-82.68,39.12,8.00
376,2015-07-31T16:43:05,54718731,540188864,4880,0,1,-78.18,50.92,8.00
376,2015-07-31T16:43:05,41153804,552997312,15412,0,4,-63.35,64.88,8.00
376,2015-07-31T16:43:05,55399046,574996992,4880,0,1,-73.90,62.15,8.00
376,2015-07-31T16:43:05,58366981,577581440,16501,0,4,-78.46,72.62,8.00
376,2015-07-31T16:43:05,27354086,577580416,9386,0,4,-71.31,69.95,8.00
376,2015-07-31T16:43:05,4478321,586251904,4880,0,1,-73.90,62.15,8.00
376,2015-07-31T16:43:05,19973506,589866048,9761,0,1,-102.89,95.06,8.00
376,2015-07-31T16:43:05,57986540,589863616,4880,0,1,-93.00,80.56,8.00
376,2015-07-31T16:43:05,22376609,596320768,4880,0,1,-95.31,6.00,8.00
376,2015-07-31T16:43:05,56020733,599995904,4880,0,1,-73.90,62.15,8.00
377,2015-07-31T16:43:05,4111211,500011008,18546,0,1,-73.90,62.15,8.00
377,2015-07-31T16:43:05,10566841,500008576,9761,0,1,-73.90,62.15,8.00
377,2015-07-31T16:43:05,41824285,500012960,4880,0,1,-73.90,62.15,8.00
377,2015-07-31T16:43:05,49508310,503848064,13793,0,5,-71.48,69.87,8.00
377,2015-07-31T16:43:05,108048,528430144,14642,0,2,-88.42,70.66,8.00
377,2015-07-31T16:43:05,66502754,539807232,4880,0,1,-73.90,62.15,8.00
377,2015-07-31T16:43:05,6590935,539870656,9761,0,2,-83.13,37.95,8.00
377,2015-07-31T16:43:05,30136159,539935360,14642,0,2,-81.22,42.95,8.00
377,2015-07-31T16:43:05,26366415,539999616,12202,0,1,-75.18,58.80,8.00
377,2015-07-31T16:43:05,64847492,540062464,14642,0,2,-80.57,44.67,8.00
377,2015-07-31T16:43:05,63382935,540127616,10737,0,2,-82.70,39.06,8.00
377,2015-07-31T16:43:05,54718731,540188864,4880,0,1,-78.18,50.92,8.00
377,2015-07-31T16:43:05,41153804,552997312,13596,0,1,-66.88,68.42,8.00
377,2015-07-31T16:43:05,55399046,574996992,4880,0,1,-73.90,62.15,8.00
377,2015-07-31T16:43:05,58366981,577581568,15571,0,4,-79.88,73.16,8.00
377,2015-07-31T16:43:05,27354086,577580416,9386,0,4,-71.31,69.95,8.00
377,2015-07-31T16:43:05,4478321,586251904,4880,0,1,-73.90,62.15,8.00
377,2015-07-31T16:43:05,19973506,589866048,9761,0,1,-102.89,95.06,8.00
377,2015-07-31T16:43:05,57986540,589863616,4880,0,1,-93.00,80.56,8.00
377,2015-07-31T16:43:05,22376609,596320768,4880,0,1,-95.31,6.00,8.00
377,2015-07-31T16:43:05,56020733,599995904,4880,0,1,-73.90,62.15,8.00
378,2015-07-31T16:43:05,4111211,500011488,19522,0,1,-73.90,62.15,8.00
